PACKAGE,ID,NAME,SERVICE,CHECKID,TEST_PASSED,"VALUE",IGNORE_FAILURE,RAGSTATUS
AcmeSupport,SP1,Stateless,AcmeSupport.regex:ReplaceAll,SP1.138,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.regex:ReplaceFirst,SP1.139,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.regex:Split,SP1.140,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.security.acl:createACL,SP1.141,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.security.certs:getCertificateInfo,SP1.142,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.security.certs:getExpiringCertInfo,SP1.143,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.security:decryptMessage,SP1.144,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.security:encryptMessage,SP1.145,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:cd,SP1.146,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:get,SP1.147,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:lcd,SP1.148,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:login,SP1.149,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:loginWithIdentity,SP1.150,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:logout,SP1.151,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:lpwd,SP1.152,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:ls,SP1.153,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:mget,SP1.154,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:mput,SP1.155,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:mputFile,SP1.156,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:put,SP1.157,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:pwd,SP1.158,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:rm,SP1.159,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.sftp:stat,SP1.160,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:CompareString,SP1.161,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:GetArrayElement,SP1.162,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:IsAlphanumeric,SP1.163,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:IsNullOrBlank,SP1.164,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:LastIndexOf,SP1.165,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:MapString,SP1.166,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:MultiConcat,SP1.167,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:PadLeftWithNulls,SP1.168,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:PadRightWithNull,SP1.169,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:ReplaceNonAscii,SP1.170,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:TokenizeDocumentType,SP1.171,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:base32Decode,SP1.172,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:base32Encode,SP1.173,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:convertToHex,SP1.174,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:documentToString,SP1.175,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:endsWithIgnoreCase,SP1.176,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:equalsIgnoreCase,SP1.177,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:numberToString,SP1.178,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:padIntLeft,SP1.179,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:sanitizeText,SP1.180,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:startsWithIgnoreCase,SP1.181,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:stringListToString,SP1.182,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:stringToBoolean,SP1.183,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:stringToInteger,SP1.184,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.string:tokenizeNoLimit,SP1.185,true,"true",false,1
AcmeSupport,SP1,Stateless,AcmeSupport.trigger:initTrigger,SP1.186,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:AddNewLine,SP2.1,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:AddToDate,SP2.2,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:Concat3Strings,SP2.3,false,"false",false,-1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:ConcatWithSeparator,SP2.4,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:CreateMailMimeStream,SP2.5,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:DeleteRowFromStringTable,SP2.6,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:EscapeXMLCharacters,SP2.7,false,"false",false,-1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:GetPackageConfigDir,SP2.8,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:GetUserDN,SP2.9,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:GetUserEmail,SP2.10,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:GetUserName,SP2.11,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:RemoveBOM,SP2.12,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub.Scheduler:alertOnExpiringCerts,SP2.13,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:SendEmail,SP2.14,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:SendEmailWithReplyTo,SP2.15,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:StringToLong,SP2.16,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:WriteToFile,SP2.17,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:createScanID,SP2.18,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:documentCopy,SP2.19,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:getFirstWorkingDay,SP2.20,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:initDate,SP2.21,false,"false",false,-1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:initString,SP2.22,false,"false",false,-1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:isHoliday,SP2.23,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:removeDuplicatesFromList,SP2.24,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:sendMailWithReply,SP2.25,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Pub:skTextToUnicode,SP2.26,false,"false",false,-1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.RS.security_.services:getCertificateInfo,SP2.27,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.RS.security_.services:getExpiringCertInfo,SP2.28,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:addCharacterToListEntries,SP2.29,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:addQuotesToListEntries,SP2.30,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:appendSlashToPath,SP2.31,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:ensureDirectory,SP2.32,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:getColumnSumFromTable,SP2.33,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:getDateStructure,SP2.34,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:getYesterday,SP2.35,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:isValueInDomain,SP2.36,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:lastCharacters,SP2.37,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.Util:sizeOfStringTable,SP2.38,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.calendar:getAustrianHolidays,SP2.39,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.calendar:getFirstWorkingDay,SP2.40,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.calendar:isCelebrationDay,SP2.41,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.config:GetLDAPProperties,SP2.42,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.config:checkPathValidity,SP2.43,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.config:getAllowedPathProperties,SP2.44,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.config:getMailServerConfig,SP2.45,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.config:reloadAllowedPathProperties,SP2.46,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:BuildDate,SP2.47,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:CalculateDateDifference,SP2.48,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:CalculateDateDifferenceNoWeekend,SP2.49,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:CompareDate,SP2.50,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:CompareDatesWithFormat,SP2.51,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDate,SP2.52,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateAsLong,SP2.53,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateAsString,SP2.54,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateFromStringWithPattern,SP2.55,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateInPast,SP2.56,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateMilliseconds,SP2.57,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetDateRange,SP2.58,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetFirstLastWeekDay,SP2.59,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetFormattedDateInPast,SP2.60,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:GetPreviousMonth,SP2.61,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:IncrementDateWithFormat,SP2.62,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:IsDate,SP2.63,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:TransformDate,SP2.64,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.date:isWeekEnd,SP2.65,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:addNewLineInFile,SP2.66,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:bytesToFile,SP2.67,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:closeFileReader,SP2.68,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:closeFileWriter,SP2.69,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:copyFile,SP2.70,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:createDMSPackage,SP2.71,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:createFolder,SP2.72,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:deleteFile,SP2.73,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:deleteFilesOlderThan,SP2.74,true,"true",false,1
AcmeSupport,SP2,Pipeline Save Restore,AcmeSupport.file:deleteFolder,SP2.75,true,"true",false,1
